KreisNr,GemeindeNr,Gemeindename,Wahlbezirksart,Wahlbezirk,Landtagswahlkreis,Bundestagswahlkreis,Wahlberechtigte,Waehler,Ungueltig,Gueltig,SPD,LINKE,CDU,DVU,GRÜNE/B90,FDP,50Plus,DKP,REP,Die-Volksinitiative,NPD,RRP,FREIE_WÄHLER,FAMILIE,Freie_Union,Wagenitz,Leonhardt,Wolf,Stumpf,Gohlke,Lange,Noack,Selbitz,Häschel
71,12071301,Neuhausen/Spree  ,Wahlbezirk,0005,42,65,166,106,2,104,22,44,16,0,5,12,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0
71,12071301,Neuhausen/Spree  ,Wahlbezirk,0006,42,65,458,265,10,255,56,91,55,0,19,17,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0
71,12071301,Neuhausen/Spree  ,Wahlbezirk,0007,42,65,496,320,11,309,93,107,56,0,21,19,0,0,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0
71,12071301,Neuhausen/Spree  ,Wahlbezirk,0008,42,65,392,270,10,260,97,75,56,0,12,14,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0
71,12071301,Neuhausen/Spree  ,Wahlbezirk,0009,42,65,121,95,5,90,22,34,14,0,7,5,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0
71,12071301,Neuhausen/Spree  ,Wahlbezirk,0010,42,65,289,208,11,197,61,72,38,0,2,15,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0
71,12071301,Neuhausen/Spree  ,Wahlbezirk,0011,42,65,408,256,7,249,77,52,68,0,24,20,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0
71,12071301,Neuhausen/Spree  ,Wahlbezirk,0012,42,65,226,145,14,131,45,33,31,0,8,11,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
71,12071301,Neuhausen/Spree  ,Wahlbezirk,0013,42,65,437,269,11,258,81,70,67,0,8,19,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0
71,12071301,Neuhausen/Spree  ,Wahlbezirk,0014,42,65,326,200,8,192,62,61,38,0,16,13,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
71,12071301,Neuhausen/Spree  ,Wahlbezirk,0015,42,65,237,144,5,139,48,47,24,0,4,7,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0
71,12071301,Neuhausen/Spree  ,Wahlbezirk,0016,42,65,341,231,17,214,76,58,42,0,11,12,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0
71,12071372,Spremberg  ,Wahlbezirk,0001,42,65,1199,614,28,586,145,229,108,0,9,39,0,0,0,0,30,0,26,0,0,0,0,0,0,0,0,0,0,0
71,12071372,Spremberg  ,Wahlbezirk,0002,42,65,1037,493,24,469,118,146,111,0,18,36,0,0,0,0,19,0,21,0,0,0,0,0,0,0,0,0,0,0
71,12071372,Spremberg  ,Wahlbezirk,0003,42,65,915,544,14,530,111,184,131,0,20,30,0,0,0,0,31,0,23,0,0,0,0,0,0,0,0,0,0,0
71,12071372,Spremberg  ,Wahlbezirk,0004,42,65,1084,598,23,575,111,236,108,0,23,32,0,0,0,0,30,0,35,0,0,0,0,0,0,0,0,0,0,0
71,12071372,Spremberg  ,Wahlbezirk,0005,42,65,767,483,17,466,104,133,121,0,17,27,0,0,0,0,28,0,36,0,0,0,0,0,0,0,0,0,0,0
71,12071372,Spremberg  ,Wahlbezirk,0006,42,65,329,173,6,167,39,52,36,0,5,9,0,0,0,0,6,0,20,0,0,0,0,0,0,0,0,0,0,0
71,12071372,Spremberg  ,Wahlbezirk,0007,42,65,1211,689,27,662,143,216,177,0,22,34,0,0,0,0,28,0,42,0,0,0,0,0,0,0,0,0,0,0
71,12071372,Spremberg  ,Wahlbezirk,0008,42,65,1249,694,39,655,156,222,150,0,16,33,0,0,0,0,44,0,34,0,0,0,0,0,0,0,0,0,0,0
71,12071372,Spremberg  ,Wahlbezirk,0009,42,65,922,586,29,557,156,189,126,0,22,29,0,0,0,0,12,0,23,0,0,0,0,0,0,0,0,0,0,0
71,12071372,Spremberg  ,Wahlbezirk,0010,42,65,961,492,19,473,118,140,127,0,21,33,0,0,0,0,17,0,17,0,0,0,0,0,0,0,0,0,0,0
71,12071372,Spremberg  ,Wahlbezirk,0011,42,65,1209,650,23,627,172,256,103,0,11,28,0,0,0,0,37,0,20,0,0,0,0,0,0,0,0,0,0,0
71,12071372,Spremberg  ,Wahlbezirk,0012,42,65,748,410,11,399,114,134,70,0,9,29,0,0,0,0,24,0,19,0,0,0,0,0,0,0,0,0,0,0
71,12071372,Spremberg  ,Wahlbezirk,0013,42,65,1206,771,24,747,185,226,188,0,34,69,0,0,0,0,17,0,28,0,0,0,0,0,0,0,0,0,0,0
71,12071372,Spremberg  ,Wahlbezirk,0014,42,65,1058,623,20,603,130,186,193,0,19,24,0,0,0,0,22,0,29,0,0,0,0,0,0,0,0,0,0,0
71,12071372,Spremberg  ,Wahlbezirk,0015,42,65,237,194,2,192,26,37,34,0,3,8,0,0,0,0,3,0,81,0,0,0,0,0,0,0,0,0,0,0
71,12071372,Spremberg  ,Wahlbezirk,0016,42,65,653,420,15,405,77,116,114,0,12,33,0,0,0,0,15,0,38,0,0,0,0,0,0,0,0,0,0,0
71,12071372,Spremberg  ,Wahlbezirk,0017,42,65,202,134,3,131,28,31,39,0,8,7,0,0,0,0,5,0,13,0,0,0,0,0,0,0,0,0,0,0
71,12071372,Spremberg  ,Wahlbezirk,0018,42,65,583,322,13,309,72,108,71,0,5,18,0,0,0,0,17,0,18,0,0,0,0,0,0,0,0,0,0,0
71,12071372,Spremberg  ,Wahlbezirk,0019,42,65,845,341,18,323,84,122,68,0,10,19,0,0,0,0,11,0,9,0,0,0,0,0,0,0,0,0,0,0
71,12071372,Spremberg  ,Wahlbezirk,0020,42,65,1155,563,28,535,129,182,137,0,14,28,0,0,0,0,21,0,24,0,0,0,0,0,0,0,0,0,0,0
71,12071372,Spremberg  ,Wahlbezirk,0021,42,65,792,482,20,462,103,101,136,0,23,26,0,0,0,0,12,0,61,0,0,0,0,0,0,0,0,0,0,0
71,12071372,Spremberg  ,Wahlbezirk,0022,42,65,1136,691,26,665,220,239,101,0,9,28,0,0,0,0,41,0,27,0,0,0,0,0,0,0,0,0,0,0
71,12071372,Spremberg  ,Wahlbezirk,0023,42,65,543,331,18,313,90,102,67,0,1,23,0,0,0,0,16,0,14,0,0,0,0,0,0,0,0,0,0,0
71,12071372,Spremberg  ,Wahlbezirk,0024,42,65,288,197,4,193,42,57,42,0,7,22,0,0,0,0,11,0,12,0,0,0,0,0,0,0,0,0,0,0
71,12071372,Spremberg  ,Wahlbezirk,0025,42,65,100,69,2,67,10,21,19,0,0,2,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0
71,12071372,Spremberg  ,Wahlbezirk,0026,42,65,120,88,3,85,12,23,29,0,6,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0
71,12071372,Spremberg  ,Wahlbezirk,0027,42,65,492,310,18,292,105,71,64,0,14,14,0,0,0,0,16,0,8,0,0,0,0,0,0,0,0,0,0,0
71,12071392,Tschernitz  ,Wahlbezirk,0001,42,65,879,533,28,505,92,118,192,0,15,40,0,0,0,0,38,0,10,0,0,0,0,0,0,0,0,0,0,0
71,12071392,Tschernitz  ,Wahlbezirk,0002,42,65,353,217,10,207,35,61,60,0,7,23,0,0,0,0,13,0,8,0,0,0,0,0,0,0,0,0,0,0
71,12071408,Welzow  ,Wahlbezirk,0001,42,65,1072,478,28,450,216,113,72,0,11,17,0,0,0,0,13,0,8,0,0,0,0,0,0,0,0,0,0,0
71,12071408,Welzow  ,Wahlbezirk,0002,42,65,665,334,18,316,124,88,57,0,11,16,0,0,0,0,11,0,9,0,0,0,0,0,0,0,0,0,0,0
71,12071408,Welzow  ,Wahlbezirk,0003,42,65,945,527,21,506,246,98,91,0,26,21,0,0,0,0,13,0,11,0,0,0,0,0,0,0,0,0,0,0
71,12071408,Welzow  ,Wahlbezirk,0004,42,65,706,309,9,300,133,63,55,0,15,16,0,0,0,0,15,0,3,0,0,0,0,0,0,0,0,0,0,0
71,12071408,Welzow  ,Wahlbezirk,0005,42,65,278,174,3,171,72,37,30,0,15,5,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0
71,12071414,Wiesengrund  ,Wahlbezirk,0001,42,65,252,140,10,130,40,33,30,0,3,17,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0
71,12071414,Wiesengrund  ,Wahlbezirk,0002,42,65,364,217,13,204,48,61,39,0,20,22,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0
71,12071414,Wiesengrund  ,Wahlbezirk,0003,42,65,149,103,6,97,31,43,14,0,3,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
71,12071414,Wiesengrund  ,Wahlbezirk,0004,42,65,203,123,7,116,33,25,32,0,5,9,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0
71,12071414,Wiesengrund  ,Wahlbezirk,0005,42,65,356,262,20,242,68,82,43,0,10,19,0,0,0,0,11,0,9,0,0,0,0,0,0,0,0,0,0,0
71,12071942,Briefwahl für LTW 42 im Kreis 71,Briefwahlbezirk,9009,42,65,0,540,6,534,105,203,123,0,27,38,0,0,0,0,21,0,17,0,0,0,0,0,0,0,0,0,0,0
71,12071942,Briefwahl für LTW 42 im Kreis 71,Briefwahlbezirk,9010,42,65,0,471,3,468,98,173,98,0,25,41,0,0,0,0,15,0,18,0,0,0,0,0,0,0,0,0,0,0
71,12071942,Briefwahl für LTW 42 im Kreis 71,Briefwahlbezirk,9011,42,65,0,536,2,534,108,189,138,0,23,37,0,0,0,0,16,0,23,0,0,0,0,0,0,0,0,0,0,0
71,12071942,Briefwahl für LTW 42 im Kreis 71,Briefwahlbezirk,9012,42,65,0,443,8,435,84,150,123,0,21,31,0,0,0,0,10,0,16,0,0,0,0,0,0,0,0,0,0,0
71,12071942,Briefwahl für LTW 42 im Kreis 71,Briefwahlbezirk,9013,42,65,0,366,6,360,103,108,69,0,36,37,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0
71,12071942,Briefwahl für LTW 42 im Kreis 71,Briefwahlbezirk,9015,42,65,0,405,1,404,163,101,86,0,14,27,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0
71,12071942,Briefwahl für LTW 42 im Kreis 71,Briefwahlbezirk,9016,42,65,0,802,9,793,175,235,173,0,53,118,0,0,0,0,22,0,17,0,0,0,0,0,0,0,0,0,0,0
71,12071052,Drachhausen  ,Wahlbezirk,0101,41,65,738,404,17,387,130,117,75,0,8,36,0,0,0,0,17,0,4,0,0,0,0,0,0,0,0,0,0,0
71,12071060,Drehnow  ,Wahlbezirk,0201,41,65,518,378,19,359,122,69,109,0,5,36,0,0,0,0,13,0,5,0,0,0,0,0,0,0,0,0,0,0
71,12071076,Forst (Lausitz)  ,Wahlbezirk,0001,41,65,230,140,5,135,84,21,16,0,2,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
71,12071076,Forst (Lausitz)  ,Wahlbezirk,0002,41,65,88,55,2,53,36,2,5,0,2,1,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0
71,12071076,Forst (Lausitz)  ,Wahlbezirk,0003,41,65,153,108,3,105,75,13,11,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
71,12071076,Forst (Lausitz)  ,Wahlbezirk,0004,41,65,81,61,0,61,32,3,16,0,6,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
71,12071076,Forst (Lausitz)  ,Wahlbezirk,0005,41,65,299,186,5,181,115,23,24,0,10,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
71,12071076,Forst (Lausitz)  ,Wahlbezirk,0006,41,65,1053,566,15,551,246,137,85,0,17,34,0,0,0,0,25,0,7,0,0,0,0,0,0,0,0,0,0,0
71,12071076,Forst (Lausitz)  ,Wahlbezirk,0007,41,65,974,501,6,495,203,159,77,0,10,26,0,0,0,0,12,0,8,0,0,0,0,0,0,0,0,0,0,0
71,12071076,Forst (Lausitz)  ,Wahlbezirk,0008,41,65,1007,404,15,389,157,130,53,0,16,16,0,0,0,0,15,0,2,0,0,0,0,0,0,0,0,0,0,0
71,12071076,Forst (Lausitz)  ,Wahlbezirk,0009,41,65,681,270,9,261,98,82,48,0,6,13,0,0,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0
71,12071076,Forst (Lausitz)  ,Wahlbezirk,0010,41,65,1001,442,18,424,188,133,66,0,2,20,0,0,0,0,13,0,2,0,0,0,0,0,0,0,0,0,0,0
71,12071076,Forst (Lausitz)  ,Wahlbezirk,0011,41,65,1009,463,19,444,237,107,51,0,9,17,0,0,0,0,19,0,4,0,0,0,0,0,0,0,0,0,0,0
71,12071076,Forst (Lausitz)  ,Wahlbezirk,0012,41,65,506,210,8,202,94,68,21,0,1,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
71,12071076,Forst (Lausitz)  ,Wahlbezirk,0013,41,65,989,437,17,420,173,134,68,0,9,14,0,0,0,0,18,0,4,0,0,0,0,0,0,0,0,0,0,0
71,12071076,Forst (Lausitz)  ,Wahlbezirk,0014,41,65,603,264,24,240,110,66,34,0,3,11,0,0,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0
71,12071076,Forst (Lausitz)  ,Wahlbezirk,0015,41,65,888,348,10,338,161,92,49,0,4,12,0,0,0,0,14,0,6,0,0,0,0,0,0,0,0,0,0,0
71,12071076,Forst (Lausitz)  ,Wahlbezirk,0016,41,65,239,134,8,126,46,40,20,0,8,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0
71,12071076,Forst (Lausitz)  ,Wahlbezirk,0017,41,65,990,530,17,513,216,118,89,0,22,43,0,0,0,0,15,0,10,0,0,0,0,0,0,0,0,0,0,0
71,12071076,Forst (Lausitz)  ,Wahlbezirk,0018,41,65,1021,475,12,463,196,133,56,0,13,44,0,0,0,0,15,0,6,0,0,0,0,0,0,0,0,0,0,0
71,12071076,Forst (Lausitz)  ,Wahlbezirk,0019,41,65,900,454,16,438,179,159,57,0,9,20,0,0,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0
71,12071076,Forst (Lausitz)  ,Wahlbezirk,0020,41,65,842,380,18,362,172,99,46,0,7,16,0,0,0,0,15,0,7,0,0,0,0,0,0,0,0,0,0,0
71,12071076,Forst (Lausitz)  ,Wahlbezirk,0021,41,65,717,405,10,395,189,65,69,0,10,40,0,0,0,0,13,0,9,0,0,0,0,0,0,0,0,0,0,0
71,12071076,Forst (Lausitz)  ,Wahlbezirk,0022,41,65,1020,595,16,579,272,125,109,0,10,33,0,0,0,0,22,0,8,0,0,0,0,0,0,0,0,0,0,0
71,12071076,Forst (Lausitz)  ,Wahlbezirk,0023,41,65,954,477,10,467,214,126,71,0,13,27,0,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0
71,12071076,Forst (Lausitz)  ,Wahlbezirk,0024,41,65,1010,568,12,556,239,127,90,0,17,47,0,0,0,0,31,0,5,0,0,0,0,0,0,0,0,0,0,0
71,12071076,Forst (Lausitz)  ,Wahlbezirk,0025,41,65,155,105,2,103,49,16,18,0,0,10,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0
71,12071076,Forst (Lausitz)  ,Wahlbezirk,0026,41,65,149,86,2,84,34,24,15,0,5,2,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
71,12071076,Forst (Lausitz)  ,Wahlbezirk,0027,41,65,195,138,4,134,41,15,50,0,8,9,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0
71,12071076,Forst (Lausitz)  ,Wahlbezirk,0028,41,65,66,44,0,44,31,1,7,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
71,12071160,Guben  ,Wahlbezirk,0001,41,65,1090,501,15,486,120,178,90,0,28,41,0,0,0,0,22,0,7,0,0,0,0,0,0,0,0,0,0,0
71,12071160,Guben  ,Wahlbezirk,0002,41,65,1296,647,26,621,164,255,116,0,26,29,0,0,0,0,20,0,11,0,0,0,0,0,0,0,0,0,0,0
71,12071160,Guben  ,Wahlbezirk,0003,41,65,894,394,7,387,109,136,75,0,23,20,0,0,0,0,18,0,6,0,0,0,0,0,0,0,0,0,0,0
71,12071160,Guben  ,Wahlbezirk,0004,41,65,816,399,3,396,114,174,66,0,9,16,0,0,0,0,12,0,5,0,0,0,0,0,0,0,0,0,0,0
71,12071160,Guben  ,Wahlbezirk,0005,41,65,820,430,24,406,109,175,66,0,8,13,0,0,0,0,29,0,6,0,0,0,0,0,0,0,0,0,0,0
71,12071160,Guben  ,Wahlbezirk,0006,41,65,406,257,6,251,51,60,79,0,18,35,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0
71,12071160,Guben  ,Wahlbezirk,0007,41,65,1149,613,20,593,153,241,109,0,30,36,0,0,0,0,15,0,9,0,0,0,0,0,0,0,0,0,0,0
71,12071160,Guben  ,Wahlbezirk,0008,41,65,1167,642,17,625,172,229,124,0,28,40,0,0,0,0,20,0,12,0,0,0,0,0,0,0,0,0,0,0
71,12071160,Guben  ,Wahlbezirk,0009,41,65,1254,707,18,689,150,227,190,0,29,58,0,0,0,0,23,0,12,0,0,0,0,0,0,0,0,0,0,0
71,12071160,Guben  ,Wahlbezirk,0010,41,65,1141,593,23,570,153,228,98,0,25,38,0,0,0,0,21,0,7,0,0,0,0,0,0,0,0,0,0,0
71,12071160,Guben  ,Wahlbezirk,0011,41,65,1014,528,20,508,147,178,89,0,21,27,0,0,0,0,39,0,7,0,0,0,0,0,0,0,0,0,0,0
71,12071160,Guben  ,Wahlbezirk,0012,41,65,1260,730,11,719,198,284,148,0,25,29,0,0,0,0,19,0,16,0,0,0,0,0,0,0,0,0,0,0
71,12071160,Guben  ,Wahlbezirk,0013,41,65,897,410,19,391,113,162,71,0,9,19,0,0,0,0,13,0,4,0,0,0,0,0,0,0,0,0,0,0
71,12071160,Guben  ,Wahlbezirk,0014,41,65,920,438,17,421,99,204,52,0,9,25,0,0,0,0,28,0,4,0,0,0,0,0,0,0,0,0,0,0
71,12071160,Guben  ,Wahlbezirk,0015,41,65,876,377,14,363,89,138,73,0,16,17,0,0,0,0,24,0,6,0,0,0,0,0,0,0,0,0,0,0
71,12071160,Guben  ,Wahlbezirk,0016,41,65,639,385,10,375,93,114,94,0,24,35,0,0,0,0,11,0,4,0,0,0,0,0,0,0,0,0,0,0
71,12071160,Guben  ,Wahlbezirk,0017,41,65,822,465,18,447,130,131,120,0,13,29,0,0,0,0,23,0,1,0,0,0,0,0,0,0,0,0,0,0
71,12071160,Guben  ,Wahlbezirk,0018,41,65,121,78,4,74,25,23,22,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
71,12071160,Guben  ,Wahlbezirk,0019,41,65,266,145,4,141,32,58,32,0,10,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
71,12071160,Guben  ,Wahlbezirk,0020,41,65,194,128,2,126,18,55,24,0,14,10,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0
71,12071176,Heinersbrück  ,Wahlbezirk,0301,41,65,484,288,10,278,118,50,70,0,9,15,0,0,0,0,12,0,4,0,0,0,0,0,0,0,0,0,0,0
71,12071176,Heinersbrück  ,Wahlbezirk,0302,41,65,76,40,1,39,11,14,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,12071193,Jänschwalde  ,Wahlbezirk,0801,41,65,655,458,18,440,195,100,79,0,21,25,0,0,0,0,14,0,6,0,0,0,0,0,0,0,0,0,0,0
71,12071193,Jänschwalde  ,Wahlbezirk,0802,41,65,256,162,9,153,32,97,14,0,3,4,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
71,12071193,Jänschwalde  ,Wahlbezirk,0803,41,65,397,259,6,253,73,70,68,0,11,24,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
71,12071193,Jänschwalde  ,Wahlbezirk,0804,41,65,174,113,0,113,43,41,14,0,0,5,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0
71,12071304,Peitz  ,Wahlbezirk,0401,41,65,1246,651,32,619,202,219,113,0,16,40,0,0,0,0,22,0,7,0,0,0,0,0,0,0,0,0,0,0
71,12071304,Peitz  ,Wahlbezirk,0402,41,65,1362,775,22,753,245,207,166,0,38,68,0,0,0,0,18,0,11,0,0,0,0,0,0,0,0,0,0,0
71,12071304,Peitz  ,Wahlbezirk,0403,41,65,1416,821,38,783,277,226,156,0,20,78,0,0,0,0,16,0,10,0,0,0,0,0,0,0,0,0,0,0
71,12071337,Schenkendöbern  ,Wahlbezirk,0001,41,65,193,114,5,109,10,34,23,0,22,9,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0
71,12071337,Schenkendöbern  ,Wahlbezirk,0002,41,65,297,189,7,182,84,44,30,0,3,11,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0
71,12071337,Schenkendöbern  ,Wahlbezirk,0003,41,65,133,98,7,91,18,22,20,0,26,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
71,12071337,Schenkendöbern  ,Wahlbezirk,0004,41,65,226,156,5,151,39,43,47,0,6,12,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
71,12071337,Schenkendöbern  ,Wahlbezirk,0005,41,65,336,207,9,198,57,57,53,0,14,9,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0
71,12071337,Schenkendöbern  ,Wahlbezirk,0006,41,65,140,106,2,104,33,26,24,0,6,13,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
71,12071337,Schenkendöbern  ,Wahlbezirk,0007,41,65,109,71,6,65,21,28,8,0,1,3,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0
71,12071337,Schenkendöbern  ,Wahlbezirk,0008,41,65,337,219,9,210,57,56,52,0,14,16,0,0,0,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0
71,12071337,Schenkendöbern  ,Wahlbezirk,0009,41,65,250,157,4,153,40,48,41,0,5,9,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0
71,12071337,Schenkendöbern  ,Wahlbezirk,0010,41,65,162,101,3,98,29,36,23,0,4,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
71,12071337,Schenkendöbern  ,Wahlbezirk,0011,41,65,455,275,11,264,53,76,89,0,7,20,0,0,0,0,12,0,7,0,0,0,0,0,0,0,0,0,0,0
71,12071337,Schenkendöbern  ,Wahlbezirk,0012,41,65,376,208,6,202,46,47,60,0,29,12,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0
71,12071337,Schenkendöbern  ,Wahlbezirk,0013,41,65,435,311,9,302,54,92,69,0,70,11,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0
71,12071337,Schenkendöbern  ,Wahlbezirk,0014,41,65,121,72,2,70,35,14,7,0,9,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
71,12071384,Tauer  ,Wahlbezirk,0601,41,65,680,432,10,422,115,129,102,0,16,28,0,0,0,0,22,0,10,0,0,0,0,0,0,0,0,0,0,0
71,12071386,Teichland  ,Wahlbezirk,0501,41,65,205,146,8,138,59,19,38,0,3,14,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0
71,12071386,Teichland  ,Wahlbezirk,0502,41,65,445,322,9,313,96,99,65,0,12,21,0,0,0,0,13,0,7,0,0,0,0,0,0,0,0,0,0,0
71,12071386,Teichland  ,Wahlbezirk,0503,41,65,423,293,10,283,127,73,44,0,8,19,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0
71,12071401,Turnow-Preilack  ,Wahlbezirk,0701,41,65,739,498,21,477,201,99,121,0,13,31,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0
71,12071401,Turnow-Preilack  ,Wahlbezirk,0702,41,65,331,241,14,227,83,57,55,0,8,13,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0
71,12071941,Briefwahl für LTW 41 im Kreis 71,Briefwahlbezirk,9001,41,65,0,545,12,533,224,134,97,0,16,38,0,0,0,0,17,0,7,0,0,0,0,0,0,0,0,0,0,0
71,12071941,Briefwahl für LTW 41 im Kreis 71,Briefwahlbezirk,9002,41,65,0,476,7,469,222,147,72,0,5,8,0,0,0,0,13,0,2,0,0,0,0,0,0,0,0,0,0,0
71,12071941,Briefwahl für LTW 41 im Kreis 71,Briefwahlbezirk,9003,41,65,0,511,5,506,232,150,62,0,20,27,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0
71,12071941,Briefwahl für LTW 41 im Kreis 71,Briefwahlbezirk,9004,41,65,0,527,9,518,234,95,101,0,17,48,0,0,0,0,17,0,6,0,0,0,0,0,0,0,0,0,0,0
71,12071941,Briefwahl für LTW 41 im Kreis 71,Briefwahlbezirk,9005,41,65,0,428,6,422,99,149,108,0,16,29,0,0,0,0,7,0,14,0,0,0,0,0,0,0,0,0,0,0
71,12071941,Briefwahl für LTW 41 im Kreis 71,Briefwahlbezirk,9006,41,65,0,415,4,411,103,147,90,0,28,19,0,0,0,0,15,0,9,0,0,0,0,0,0,0,0,0,0,0
71,12071941,Briefwahl für LTW 41 im Kreis 71,Briefwahlbezirk,9007,41,65,0,557,5,552,163,231,91,0,25,27,0,0,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0
71,12071941,Briefwahl für LTW 41 im Kreis 71,Briefwahlbezirk,9008,41,65,0,438,3,435,108,168,78,0,33,31,0,0,0,0,12,0,5,0,0,0,0,0,0,0,0,0,0,0
71,12071941,Briefwahl für LTW 41 im Kreis 71,Briefwahlbezirk,9014,41,65,0,344,4,340,64,125,73,0,31,38,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0
71,12071941,Briefwahl für LTW 41 im Kreis 71,Briefwahlbezirk,9017,41,65,0,853,11,842,270,249,148,0,44,89,0,0,0,0,18,0,24,0,0,0,0,0,0,0,0,0,0,0
66,12066052,Calau  ,Wahlbezirk,0001,40,66,1366,736,22,714,193,214,180,0,89,0,0,0,0,0,29,0,9,0,0,0,0,0,0,0,0,0,0,0
66,12066052,Calau  ,Wahlbezirk,0002,40,66,1056,564,8,556,135,173,131,0,82,0,0,0,0,0,21,0,14,0,0,0,0,0,0,0,0,0,0,0
66,12066052,Calau  ,Wahlbezirk,0003,40,66,789,421,11,410,108,112,89,0,77,0,0,0,0,0,16,0,8,0,0,0,0,0,0,0,0,0,0,0
66,12066052,Calau  ,Wahlbezirk,0004,40,66,854,461,9,452,153,96,112,0,69,0,0,0,0,0,5,0,17,0,0,0,0,0,0,0,0,0,0,0
66,12066052,Calau  ,Wahlbezirk,0005,40,66,978,516,29,487,132,157,105,0,60,0,0,0,0,0,20,0,13,0,0,0,0,0,0,0,0,0,0,0
66,12066052,Calau  ,Wahlbezirk,0006,40,66,126,78,8,70,28,22,15,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
66,12066052,Calau  ,Wahlbezirk,0007,40,66,138,82,7,75,19,16,30,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
