KreisNr,GemeindeNr,Gemeindename,Wahlbezirksart,Wahlbezirk,Landtagswahlkreis,Bundestagswahlkreis,Wahlberechtigte,Waehler,Ungueltig,Gueltig,SPD,LINKE,CDU,DVU,GRÜNE/B90,FDP,50Plus,DKP,REP,Die-Volksinitiative,NPD,RRP,FREIE_WÄHLER
67,12067124,Erkner  ,Wahlbezirk,0008,31,64,1114,510,25,485,161,202,50,14,28,16,1,0,0,0,8,2,3
67,12067124,Erkner  ,Wahlbezirk,0009,31,64,1143,630,20,610,206,228,71,21,19,38,5,1,0,0,12,2,7
67,12067137,Friedland  ,Wahlbezirk,0001,29,64,617,449,19,430,128,90,107,7,13,43,1,2,1,4,20,4,10
67,12067137,Friedland  ,Wahlbezirk,0002,29,64,112,71,2,69,17,17,17,2,2,6,7,0,0,0,0,0,1
67,12067137,Friedland  ,Wahlbezirk,0003,29,64,215,136,0,136,38,34,38,1,5,11,2,1,1,1,3,0,1
67,12067137,Friedland  ,Wahlbezirk,0004,29,64,278,191,10,181,62,31,54,5,8,9,3,0,0,0,5,3,1
67,12067137,Friedland  ,Wahlbezirk,0005,29,64,112,82,3,79,27,10,16,2,6,9,0,1,2,0,3,0,3
67,12067137,Friedland  ,Wahlbezirk,0006,29,64,44,30,0,30,7,10,6,0,0,5,0,1,0,1,0,0,0
67,12067137,Friedland  ,Wahlbezirk,0007,29,64,324,226,6,220,67,48,63,2,11,13,2,1,0,1,10,1,1
67,12067137,Friedland  ,Wahlbezirk,0008,29,64,79,67,5,62,13,16,21,0,0,4,3,0,1,0,2,0,2
67,12067137,Friedland  ,Wahlbezirk,0009,29,64,159,94,1,93,33,25,12,0,3,9,2,0,0,1,6,1,1
67,12067137,Friedland  ,Wahlbezirk,0010,29,64,87,68,1,67,23,8,22,3,4,3,0,0,0,0,1,1,2
67,12067137,Friedland  ,Wahlbezirk,0011,29,64,121,92,1,91,33,26,12,1,3,10,2,0,0,0,3,0,1
67,12067137,Friedland  ,Wahlbezirk,0012,29,64,202,105,4,101,23,39,12,2,1,12,4,0,0,2,5,0,1
67,12067137,Friedland  ,Wahlbezirk,0013,29,64,110,71,1,70,19,13,25,0,5,3,2,0,1,0,2,0,0
67,12067137,Friedland  ,Wahlbezirk,0014,29,64,104,64,2,62,20,11,14,0,1,7,0,0,0,2,7,0,0
67,12067137,Friedland  ,Wahlbezirk,0015,29,64,145,98,4,94,33,26,20,2,2,7,0,0,0,0,4,0,0
67,12067137,Friedland  ,Wahlbezirk,0016,29,64,142,90,3,87,25,26,14,4,6,4,2,0,0,0,4,0,2
67,12067144,Fürstenwalde/Spree  ,Wahlbezirk,0001,30,64,201,121,3,118,47,29,19,4,7,9,0,0,1,0,1,0,1
67,12067144,Fürstenwalde/Spree  ,Wahlbezirk,0002,30,64,393,237,6,231,96,55,33,2,9,19,3,0,0,1,11,1,1
67,12067144,Fürstenwalde/Spree  ,Wahlbezirk,0003,30,64,1091,602,16,586,176,203,84,2,28,55,5,0,1,0,28,1,3
67,12067144,Fürstenwalde/Spree  ,Wahlbezirk,0004,30,64,913,427,13,414,146,158,47,5,10,20,2,0,0,0,18,0,8
67,12067144,Fürstenwalde/Spree  ,Wahlbezirk,0005,30,64,967,382,18,364,112,140,50,1,11,15,4,1,1,0,26,0,3
67,12067144,Fürstenwalde/Spree  ,Wahlbezirk,0006,30,64,1121,608,22,586,228,204,77,0,17,31,5,0,0,2,16,2,4
67,12067144,Fürstenwalde/Spree  ,Wahlbezirk,0007,30,64,1078,460,12,448,176,131,53,9,20,36,0,1,2,0,17,1,2
67,12067144,Fürstenwalde/Spree  ,Wahlbezirk,0008,30,64,1100,432,2,430,130,152,66,5,17,18,4,0,0,0,27,2,9
67,12067144,Fürstenwalde/Spree  ,Wahlbezirk,0009,30,64,1106,391,9,382,114,132,61,6,17,26,2,0,1,0,19,1,3
67,12067144,Fürstenwalde/Spree  ,Wahlbezirk,0010,30,64,1270,698,34,664,222,214,106,8,24,48,5,0,2,0,22,4,9
67,12067144,Fürstenwalde/Spree  ,Wahlbezirk,0011,30,64,167,99,5,94,18,32,19,0,7,7,1,0,1,0,8,1,0
67,12067144,Fürstenwalde/Spree  ,Wahlbezirk,0012,30,64,1041,510,13,497,162,134,89,3,49,42,2,1,1,0,9,0,5
67,12067144,Fürstenwalde/Spree  ,Wahlbezirk,0013,30,64,995,440,5,435,134,128,73,6,26,37,2,0,0,0,19,3,7
67,12067144,Fürstenwalde/Spree  ,Wahlbezirk,0014,30,64,1107,509,7,502,151,159,69,6,35,45,1,1,0,0,28,1,6
67,12067144,Fürstenwalde/Spree  ,Wahlbezirk,0015,30,64,1107,516,19,497,160,165,79,1,12,39,1,1,1,0,33,1,4
67,12067144,Fürstenwalde/Spree  ,Wahlbezirk,0016,30,64,1127,484,10,474,150,128,93,3,24,47,1,0,0,1,19,1,7
67,12067144,Fürstenwalde/Spree  ,Wahlbezirk,0017,30,64,1043,462,13,449,160,150,47,5,22,41,4,1,1,0,10,4,4
67,12067144,Fürstenwalde/Spree  ,Wahlbezirk,0018,30,64,1039,567,18,549,173,158,99,10,30,41,15,1,1,1,18,0,2
67,12067144,Fürstenwalde/Spree  ,Wahlbezirk,0019,30,64,192,136,4,132,43,30,28,2,8,14,2,0,0,0,3,2,0
67,12067144,Fürstenwalde/Spree  ,Wahlbezirk,0020,30,64,874,451,13,438,146,125,79,5,23,44,0,0,0,0,11,1,4
67,12067144,Fürstenwalde/Spree  ,Wahlbezirk,0021,30,64,1008,476,9,467,157,117,109,4,29,28,2,0,1,0,14,2,4
67,12067144,Fürstenwalde/Spree  ,Wahlbezirk,0022,30,64,1017,602,14,588,161,165,126,3,35,53,7,1,1,1,21,3,11
67,12067144,Fürstenwalde/Spree  ,Wahlbezirk,0023,30,64,1159,649,6,643,197,147,157,6,39,73,7,1,1,1,9,0,5
67,12067144,Fürstenwalde/Spree  ,Wahlbezirk,0024,30,64,1108,522,20,502,160,165,64,10,17,48,8,0,0,0,24,1,5
67,12067144,Fürstenwalde/Spree  ,Wahlbezirk,0025,30,64,1182,609,17,592,212,142,122,5,22,63,6,0,2,0,9,4,5
67,12067144,Fürstenwalde/Spree  ,Wahlbezirk,0026,30,64,1100,638,19,619,168,201,114,11,27,58,5,1,3,0,19,2,10
67,12067144,Fürstenwalde/Spree  ,Wahlbezirk,0027,30,64,1211,633,16,617,193,192,111,3,28,60,6,1,1,1,10,3,8
67,12067144,Fürstenwalde/Spree  ,Wahlbezirk,0028,30,64,1137,548,36,512,154,169,80,11,17,28,4,1,0,1,33,6,8
67,12067173,Gosen-Neu Zittau  ,Wahlbezirk,0001,27,64,1265,749,18,731,213,213,155,5,47,44,6,2,5,1,30,4,6
67,12067173,Gosen-Neu Zittau  ,Wahlbezirk,0002,27,64,1206,706,22,684,175,257,109,18,32,51,16,2,1,0,18,1,4
67,12067180,Groß Lindow  ,Wahlbezirk,0001,29,64,673,400,8,392,129,88,97,2,7,41,1,0,2,0,10,2,13
67,12067180,Groß Lindow  ,Wahlbezirk,0002,29,64,929,559,11,548,147,141,141,6,24,47,9,2,2,0,10,0,19
67,12067201,Grünheide (Mark)  ,Wahlbezirk,0001,30,64,1131,685,17,668,239,180,116,2,41,54,5,1,1,0,17,1,11
67,12067201,Grünheide (Mark)  ,Wahlbezirk,0002,30,64,1217,633,14,619,195,190,121,1,30,59,9,0,3,1,6,1,3
67,12067201,Grünheide (Mark)  ,Wahlbezirk,0003,30,64,914,541,11,530,182,121,100,1,48,45,8,1,1,2,14,0,7
67,12067201,Grünheide (Mark)  ,Wahlbezirk,0004,30,64,982,577,14,563,178,181,102,8,30,33,6,0,1,3,11,2,8
67,12067201,Grünheide (Mark)  ,Wahlbezirk,0005,30,64,229,153,8,145,33,47,23,3,16,10,0,1,0,0,11,0,1
67,12067201,Grünheide (Mark)  ,Wahlbezirk,0006,30,64,705,412,14,398,116,123,75,5,16,32,5,2,0,0,20,1,3
67,12067201,Grünheide (Mark)  ,Wahlbezirk,0007,30,64,228,161,6,155,50,43,25,1,9,11,3,1,0,1,6,2,3
