AGS,Gebietskörperschaft,Wahlbezirksnummer,Wahlberechtigte,darunter: Wahlberechtigte mit Sperrvermerk,Wähler,Wahlbeteiligung,"Ungültige Zweitstimmen","Gültige Zweitstimmen",SPD,"Anteil SPD in %",CDU,"Anteil CDU in %",PDS,"Anteil PDS in %",BFWG,"Anteil BFWG in %","BFB-Die Offensive","Anteil BFB-Die Offensive in %",GRÜNE/B90,"Anteil GRÜNE/B90 in %",DVU,"Anteil DVU in %",F.D.P.,"Anteil F.D.P. in %",NPD,"Anteil NPD in %"
1206005200,Eberswalde,0032,1026,30,386,"37,62",5,381,142,"37,27",105,"27,56",100,"26,25",7,"1,84",0,"0,00",8,"2,10",9,"2,36",2,"0,52",8,"2,10"
1206005200,Eberswalde,0033,1028,13,375,"36,48",4,371,125,"33,69",97,"26,15",112,"30,19",1,"0,27",0,"0,00",4,"1,08",18,"4,85",9,"2,43",5,"1,35"
1206005200,Eberswalde,0034,1106,52,442,"39,96",2,440,148,"33,64",102,"23,18",145,"32,95",9,"2,05",2,"0,45",7,"1,59",18,"4,09",8,"1,82",1,"0,23"
1206005200,Eberswalde,0035,953,39,426,"44,70",3,423,149,"35,22",107,"25,30",114,"26,95",9,"2,13",2,"0,47",13,"3,07",22,"5,20",5,"1,18",2,"0,47"
1206005200,Eberswalde,0036,841,11,404,"48,04",2,402,101,"25,12",120,"29,85",129,"32,09",16,"3,98",2,"0,50",5,"1,24",19,"4,73",4,"1,00",6,"1,49"
1206005200,Eberswalde,0037,341,6,187,"54,84",1,186,49,"26,34",54,"29,03",61,"32,80",4,"2,15",2,"1,08",1,"0,54",6,"3,23",6,"3,23",3,"1,61"
1206005200,Eberswalde,0038,263,7,152,"57,79",5,147,44,"29,93",51,"34,69",39,"26,53",4,"2,72",0,"0,00",3,"2,04",3,"2,04",1,"0,68",2,"1,36"
1206005601,Eiche,0001,644,29,350,"54,35",2,348,120,"34,48",85,"24,43",101,"29,02",2,"0,57",0,"0,00",7,"2,01",23,"6,61",7,"2,01",3,"0,86"
1206005601,Eiche,0002,716,58,336,"46,93",3,333,80,"24,02",117,"35,14",118,"35,44",0,"0,00",0,"0,00",2,"0,60",10,"3,00",5,"1,50",1,"0,30"
1206006500,Finowfurt,0001,1254,54,650,"51,83",7,643,191,"29,70",176,"27,37",169,"26,28",48,"7,47",2,"0,31",3,"0,47",31,"4,82",20,"3,11",3,"0,47"
1206006500,Finowfurt,0002,1334,42,601,"45,05",7,594,167,"28,11",157,"26,43",163,"27,44",56,"9,43",2,"0,34",4,"0,67",28,"4,71",16,"2,69",1,"0,17"
1206006500,Finowfurt,0003,1034,32,532,"51,45",13,519,138,"26,59",146,"28,13",119,"22,93",91,"17,53",0,"0,00",3,"0,58",15,"2,89",4,"0,77",3,"0,58"
1206006500,Finowfurt,0004,395,7,235,"59,49",6,229,76,"33,19",43,"18,78",61,"26,64",28,"12,23",2,"0,87",1,"0,44",10,"4,37",5,"2,18",3,"1,31"
1206006500,Finowfurt,0005,200,6,130,"65,00",3,127,35,"27,56",39,"30,71",29,"22,83",14,"11,02",2,"1,57",3,"2,36",2,"1,57",3,"2,36",0,"0,00"
1206006500,Finowfurt,0006,1570,70,695,"44,27",7,688,207,"30,09",194,"28,20",212,"30,81",27,"3,92",1,"0,15",8,"1,16",20,"2,91",13,"1,89",6,"0,87"
1206006806,Friedrichswalde,0001,599,15,349,"58,26",9,340,92,"27,06",171,"50,29",46,"13,53",6,"1,76",0,"0,00",2,"0,59",11,"3,24",12,"3,53",0,"0,00"
1206007605,Groß Schönebeck (Schorfheide),0001,1957,118,876,"44,76",24,852,317,"37,21",223,"26,17",226,"26,53",8,"0,94",3,"0,35",5,"0,59",54,"6,34",15,"1,76",1,"0,12"
1206008006,Groß-Ziethen,0001,232,6,126,"54,31",0,126,40,"31,75",53,"42,06",19,"15,08",0,"0,00",0,"0,00",2,"1,59",10,"7,94",0,"0,00",2,"1,59"
1206008810,Hirschfelde,0001,231,9,120,"51,95",1,119,40,"33,61",34,"28,57",29,"24,37",0,"0,00",0,"0,00",0,"0,00",8,"6,72",4,"3,36",4,"3,36"
1206009204,Hohenfinow,0001,450,6,234,"52,00",0,234,68,"29,06",70,"29,91",60,"25,64",3,"1,28",0,"0,00",6,"2,56",22,"9,40",2,"0,85",3,"1,28"
1206009607,Hohensaaten,0001,755,34,309,"40,93",6,303,138,"45,54",71,"23,43",53,"17,49",7,"2,31",0,"0,00",0,"0,00",25,"8,25",4,"1,32",5,"1,65"
1206010006,Joachimsthal,0001,893,57,367,"41,10",3,364,125,"34,34",102,"28,02",91,"25,00",11,"3,02",0,"0,00",6,"1,65",21,"5,77",7,"1,92",1,"0,27"
1206010006,Joachimsthal,0002,1059,67,412,"38,90",4,408,132,"32,35",135,"33,09",83,"20,34",10,"2,45",0,"0,00",14,"3,43",17,"4,17",14,"3,43",3,"0,74"
1206010006,Joachimsthal,0003,753,37,327,"43,43",6,321,113,"35,20",94,"29,28",81,"25,23",2,"0,62",0,"0,00",2,"0,62",15,"4,67",13,"4,05",1,"0,31"
1206010006,Joachimsthal,0004,119,2,62,"52,10",2,60,12,"20,00",3,"5,00",39,"65,00",0,"0,00",0,"0,00",3,"5,00",2,"3,33",1,"1,67",0,"0,00"
1206010406,Klein Ziethen,0001,184,5,90,"48,91",1,89,38,"42,70",12,"13,48",23,"25,84",1,"1,12",0,"0,00",2,"2,25",9,"10,11",4,"4,49",0,"0,00"
1206010809,Klosterfelde,0001,1143,58,542,"47,42",7,535,214,"40,00",140,"26,17",112,"20,93",5,"0,93",0,"0,00",4,"0,75",46,"8,60",11,"2,06",3,"0,56"
1206010809,Klosterfelde,0002,1270,53,624,"49,13",10,614,213,"34,69",154,"25,08",165,"26,87",6,"0,98",4,"0,65",7,"1,14",44,"7,17",16,"2,61",5,"0,81"
1206011210,Krummensee,0001,245,6,142,"57,96",1,141,57,"40,43",30,"21,28",47,"33,33",0,"0,00",0,"0,00",0,"0,00",7,"4,96",0,"0,00",0,"0,00"
1206011608,Ladeburg,0001,1379,73,760,"55,11",10,750,253,"33,73",235,"31,33",197,"26,27",0,"0,00",1,"0,13",19,"2,53",38,"5,07",6,"0,80",1,"0,13"
1206012009,Lanke,0001,520,21,196,"37,69",4,192,87,"45,31",34,"17,71",48,"25,00",1,"0,52",1,"0,52",0,"0,00",18,"9,38",3,"1,56",0,"0,00"
1206012807,Liepe,0001,675,21,326,"48,30",7,319,101,"31,66",93,"29,15",56,"17,55",36,"11,29",3,"0,94",6,"1,88",17,"5,33",2,"0,63",5,"1,57"
1206013201,Lindenberg,0001,558,25,298,"53,41",2,296,105,"35,47",93,"31,42",68,"22,97",2,"0,68",0,"0,00",9,"3,04",12,"4,05",6,"2,03",1,"0,34"
1206013201,Lindenberg,0002,666,19,339,"50,90",1,338,115,"34,02",102,"30,18",84,"24,85",1,"0,30",0,"0,00",3,"0,89",20,"5,92",9,"2,66",4,"1,18"
1206013608,Lobetal,0001,553,37,265,"47,92",9,256,144,"56,25",52,"20,31",33,"12,89",2,"0,78",1,"0,39",16,"6,25",3,"1,17",4,"1,56",1,"0,39"
1206014407,Lüdersdorf,0001,248,5,137,"55,24",5,132,54,"40,91",37,"28,03",28,"21,21",1,"0,76",1,"0,76",6,"4,55",5,"3,79",0,"0,00",0,"0,00"
1206014807,Lunow,0001,939,19,389,"41,43",8,381,138,"36,22",115,"30,18",63,"16,54",3,"0,79",3,"0,79",4,"1,05",37,"9,71",6,"1,57",12,"3,15"
1206015205,Marienwerder,0001,720,0,389,"54,03",9,380,129,"33,95",137,"36,05",63,"16,58",7,"1,84",2,"0,53",8,"2,11",30,"7,89",4,"1,05",0,"0,00"
1206015601,Mehrow,0001,377,0,183,"48,54",0,183,49,"26,78",54,"29,51",58,"31,69",1,"0,55",0,"0,00",7,"3,83",5,"2,73",6,"3,28",3,"1,64"
1206016103,Melchow,0001,705,44,376,"53,33",6,370,130,"35,14",109,"29,46",93,"25,14",2,"0,54",1,"0,27",10,"2,70",16,"4,32",8,"2,16",1,"0,27"
1206016103,Melchow,0002,150,7,81,"54,00",3,78,18,"23,08",14,"17,95",26,"33,33",0,"0,00",0,"0,00",3,"3,85",14,"17,95",1,"1,28",2,"2,56"
1206016806,Neugrimnitz,0001,69,0,63,"91,30",0,63,27,"42,86",21,"33,33",8,"12,70",0,"0,00",0,"0,00",0,"0,00",1,"1,59",4,"6,35",2,"3,17"
1206017204,Niederfinow,0001,572,20,276,"48,25",3,273,79,"28,94",88,"32,23",54,"19,78",2,"0,73",0,"0,00",2,"0,73",34,"12,45",12,"4,40",2,"0,73"
1206017607,Oderberg,0001,1101,38,472,"42,87",12,460,194,"42,17",135,"29,35",81,"17,61",5,"1,09",1,"0,22",7,"1,52",30,"6,52",7,"1,52",0,"0,00"
1206017607,Oderberg,0002,1190,52,466,"39,16",8,458,199,"43,45",93,"20,31",125,"27,29",0,"0,00",1,"0,22",3,"0,66",32,"6,99",2,"0,44",3,"0,66"
1206018006,Parlow-Glambeck,0001,156,5,79,"50,64",1,78,18,"23,08",29,"37,18",22,"28,21",1,"1,28",0,"0,00",0,"0,00",5,"6,41",3,"3,85",0,"0,00"
1206018407,Parstein,0001,234,3,111,"47,44",2,109,43,"39,45",34,"31,19",22,"20,18",0,"0,00",0,"0,00",2,"1,83",8,"7,34",0,"0,00",0,"0,00"
1206018809,Prenden,0001,294,6,139,"47,28",0,139,61,"43,88",33,"23,74",30,"21,58",0,"0,00",0,"0,00",3,"2,16",8,"5,76",0,"0,00",4,"2,88"
1206019208,Rüdnitz,0001,1126,54,549,"48,76",9,540,173,"32,04",134,"24,81",180,"33,33",0,"0,00",1,"0,19",6,"1,11",35,"6,48",4,"0,74",7,"1,30"
1206019208,Rüdnitz,0002,237,0,88,"37,13",3,85,42,"49,41",16,"18,82",13,"15,29",1,"1,18",0,"0,00",1,"1,18",10,"11,76",0,"0,00",2,"2,35"
1206019605,Ruhlsdorf,0001,408,29,203,"49,75",3,200,76,"38,00",59,"29,50",45,"22,50",2,"1,00",1,"0,50",2,"1,00",9,"4,50",5,"2,50",1,"0,50"
1206020409,Schönerlinde,0001,775,23,302,"38,97",16,286,111,"38,81",86,"30,07",57,"19,93",4,"1,40",0,"0,00",6,"2,10",18,"6,29",3,"1,05",1,"0,35"
1206020810,Schönfeld,0001,259,10,146,"56,37",4,142,65,"45,77",46,"32,39",26,"18,31",0,"0,00",0,"0,00",0,"0,00",3,"2,11",1,"0,70",1,"0,70"
1206021208,Schönow,0001,1204,50,614,"51,00",6,608,209,"34,38",157,"25,82",159,"26,15",9,"1,48",1,"0,16",20,"3,29",42,"6,91",10,"1,64",1,"0,16"
1206021208,Schönow,0002,1226,62,572,"46,66",5,567,225,"39,68",152,"26,81",128,"22,57",3,"0,53",1,"0,18",25,"4,41",21,"3,70",8,"1,41",4,"0,71"
1206021208,Schönow,0003,1192,76,643,"53,94",2,641,224,"34,95",156,"24,34",198,"30,89",3,"0,47",0,"0,00",27,"4,21",27,"4,21",4,"0,62",2,"0,31"
1206021609,Schönwalde,0001,1218,53,626,"51,40",5,621,249,"40,10",180,"28,99",124,"19,97",5,"0,81",2,"0,32",15,"2,42",33,"5,31",13,"2,09",0,"0,00"
1206021609,Schönwalde,0002,159,5,88,"55,35",3,85,28,"32,94",21,"24,71",23,"27,06",0,"0,00",0,"0,00",5,"5,88",6,"7,06",1,"1,18",1,"1,18"
1206022008,Schwanebeck,0001,1127,62,573,"50,84",4,569,207,"36,38",147,"25,83",155,"27,24",2,"0,35",0,"0,00",5,"0,88",45,"7,91",6,"1,05",2,"0,35"
1206022008,Schwanebeck,0002,935,52,431,"46,10",5,426,148,"34,74",122,"28,64",105,"24,65",3,"0,70",2,"0,47",10,"2,35",23,"5,40",5,"1,17",8,"1,88"
1206022008,Schwanebeck,0003,1085,55,445,"41,01",5,440,167,"37,95",112,"25,45",121,"27,50",3,"0,68",0,"0,00",9,"2,05",18,"4,09",5,"1,14",5,"1,14"
1206022410,Seefeld,0001,1126,43,420,"37,30",7,413,197,"47,70",76,"18,40",99,"23,97",1,"0,24",0,"0,00",5,"1,21",27,"6,54",6,"1,45",2,"0,48"
1206022410,Seefeld,0002,257,1,135,"52,53",4,131,45,"34,35",30,"22,90",31,"23,66",0,"0,00",1,"0,76",0,"0,00",15,"11,45",3,"2,29",6,"4,58"
1206023204,Serwest,0001,254,6,135,"53,15",4,131,46,"35,11",56,"42,75",14,"10,69",0,"0,00",0,"0,00",1,"0,76",11,"8,40",3,"2,29",0,"0,00"
1206023605,Sophienstädt,0001,199,3,128,"64,32",3,125,45,"36,00",34,"27,20",32,"25,60",2,"1,60",0,"0,00",2,"1,60",5,"4,00",5,"4,00",0,"0,00"
1206024409,Stolzenhagen,0001,953,70,461,"48,37",4,457,143,"31,29",152,"33,26",123,"26,91",3,"0,66",0,"0,00",5,"1,09",18,"3,94",13,"2,84",0,"0,00"
1206024807,Stolzenhagen,0001,209,3,109,"52,15",2,107,48,"44,86",16,"14,95",26,"24,30",1,"0,93",0,"0,00",0,"0,00",9,"8,41",7,"6,54",0,"0,00"
1206025003,Sydower Fließ,0001,341,4,169,"49,56",3,166,64,"38,55",34,"20,48",53,"31,93",3,"1,81",1,"0,60",4,"2,41",6,"3,61",1,"0,60",0,"0,00"
1206025003,Sydower Fließ,0002,349,7,163,"46,70",4,159,51,"32,08",46,"28,93",28,"17,61",3,"1,89",0,"0,00",3,"1,89",15,"9,43",12,"7,55",1,"0,63"
1206025610,Tiefensee,0001,208,3,120,"57,69",1,119,59,"49,58",34,"28,57",19,"15,97",0,"0,00",0,"0,00",3,"2,52",2,"1,68",2,"1,68",0,"0,00"
1206026809,Wandlitz,0001,1493,122,736,"49,30",4,732,229,"31,28",164,"22,40",262,"35,79",1,"0,14",0,"0,00",19,"2,60",41,"5,60",7,"0,96",9,"1,23"
1206026809,Wandlitz,0002,1689,129,905,"53,58",5,900,294,"32,67",255,"28,33",250,"27,78",3,"0,33",4,"0,44",25,"2,78",47,"5,22",18,"2,00",4,"0,44"
1206027210,Weesow,0001,182,6,74,"40,66",1,73,42,"57,53",9,"12,33",14,"19,18",1,"1,37",0,"0,00",0,"0,00",2,"2,74",5,"6,85",0,"0,00"
1206028010,Werneuchen,0001,396,7,171,"43,18",1,170,49,"28,82",59,"34,71",41,"24,12",1,"0,59",0,"0,00",0,"0,00",16,"9,41",4,"2,35",0,"0,00"
1206028010,Werneuchen,0002,998,37,407,"40,78",9,398,141,"35,43",105,"26,38",96,"24,12",0,"0,00",1,"0,25",2,"0,50",36,"9,05",12,"3,02",5,"1,26"
1206028010,Werneuchen,0003,908,43,388,"42,73",5,383,130,"33,94",90,"23,50",102,"26,63",4,"1,04",1,"0,26",5,"1,31",41,"10,70",8,"2,09",2,"0,52"
1206028010,Werneuchen,0004,402,17,238,"59,20",2,236,104,"44,07",41,"17,37",65,"27,54",0,"0,00",2,"0,85",2,"0,85",18,"7,63",4,"1,69",0,"0,00"
1206028410,Willmersdorf,0001,231,1,123,"53,25",4,119,48,"40,34",33,"27,73",18,"15,13",1,"0,84",0,"0,00",2,"1,68",12,"10,08",3,"2,52",2,"1,68"
1206028808,Zepernick,0001,1407,73,760,"54,02",9,751,303,"40,35",165,"21,97",223,"29,69",2,"0,27",2,"0,27",13,"1,73",28,"3,73",9,"1,20",6,"0,80"
1206028808,Zepernick,0002,1126,53,613,"54,44",4,609,225,"36,95",147,"24,14",152,"24,96",4,"0,66",0,"0,00",27,"4,43",34,"5,58",18,"2,96",2,"0,33"
1206028808,Zepernick,0003,1023,76,552,"53,96",4,548,197,"35,95",147,"26,82",153,"27,92",1,"0,18",1,"0,18",12,"2,19",27,"4,93",5,"0,91",5,"0,91"
1206028808,Zepernick,0004,1111,107,583,"52,48",5,578,232,"40,14",127,"21,97",158,"27,34",0,"0,00",2,"0,35",24,"4,15",30,"5,19",1,"0,17",4,"0,69"
1206028808,Zepernick,0005,1217,64,609,"50,04",14,595,235,"39,50",150,"25,21",144,"24,20",10,"1,68",0,"0,00",20,"3,36",20,"3,36",10,"1,68",6,"1,01"
1206028808,Zepernick,0006,1471,117,786,"53,43",1,785,281,"35,80",198,"25,22",228,"29,04",4,"0,51",3,"0,38",23,"2,93",31,"3,95",17,"2,17",0,"0,00"
1206028808,Zepernick,0007,1229,98,568,"46,22",3,565,242,"42,83",137,"24,25",143,"25,31",3,"0,53",2,"0,35",9,"1,59",17,"3,01",9,"1,59",3,"0,53"
1206029205,Zerpenschleuse,0001,876,33,349,"39,84",6,343,133,"38,78",87,"25,36",57,"16,62",4,"1,17",1,"0,29",5,"1,46",43,"12,54",7,"2,04",6,"1,75"
1206090000,Briefwahlbezirk,9000,0,0,1958,"0,00",6,1952,639,"32,74",477,"24,44",630,"32,27",23,"1,18",3,"0,15",79,"4,05",41,"2,10",39,"2,00",21,"1,08"
1206090000,Briefwahlbezirk,9001,0,0,1958,"0,00",6,1952,677,"34,68",451,"23,10",626,"32,07",32,"1,64",1,"0,05",69,"3,53",41,"2,10",47,"2,41",8,"0,41"
1206090000,Briefwahlbezirk,9002,0,0,1186,"0,00",9,1177,416,"35,34",296,"25,15",371,"31,52",10,"0,85",1,"0,08",31,"2,63",26,"2,21",18,"1,53",8,"0,68"
1206090000,Briefwahlbezirk,9003,0,0,551,"0,00",1,550,177,"32,18",136,"24,73",207,"37,64",0,"0,00",4,"0,73",10,"1,82",5,"0,91",7,"1,27",4,"0,73"
1206090000,Briefwahlbezirk,9004,0,0,522,"0,00",3,519,183,"35,26",122,"23,51",171,"32,95",3,"0,58",0,"0,00",19,"3,66",11,"2,12",9,"1,73",1,"0,19"
1206100410,Alt Zauche,0118,349,13,202,"57,88",6,196,71,"36,22",77,"39,29",20,"10,20",1,"0,51",0,"0,00",1,"0,51",23,"11,73",3,"1,53",0,"0,00"
1206100806,Alt-Schadow,0084,213,0,119,"55,87",3,116,51,"43,97",34,"29,31",16,"13,79",0,"0,00",0,"0,00",0,"0,00",13,"11,21",0,"0,00",2,"1,72"
1206101203,Beesdau,0026,202,2,131,"64,85",3,128,57,"44,53",31,"24,22",22,"17,19",1,"0,78",0,"0,00",0,"0,00",13,"10,16",3,"2,34",1,"0,78"
1206101803,Berstequell,0027,293,4,185,"63,14",2,183,74,"40,44",43,"23,50",39,"21,31",0,"0,00",0,"0,00",7,"3,83",13,"7,10",6,"3,28",1,"0,55"
1206101803,Berstequell,0028,164,3,96,"58,54",2,94,41,"43,62",19,"20,21",27,"28,72",0,"0,00",0,"0,00",0,"0,00",6,"6,38",1,"1,06",0,"0,00"
1206102000,Bestensee,0001,1074,73,549,"51,12",7,542,186,"34,32",168,"31,00",123,"22,69",3,"0,55",1,"0,18",8,"1,48",36,"6,64",15,"2,77",2,"0,37"
1206102000,Bestensee,0002,982,61,370,"37,68",5,365,120,"32,88",82,"22,47",129,"35,34",1,"0,27",0,"0,00",1,"0,27",25,"6,85",3,"0,82",4,"1,10"
1206102000,Bestensee,0003,1017,84,417,"41,00",5,412,113,"27,43",44,"10,68",221,"53,64",3,"0,73",1,"0,24",1,"0,24",20,"4,85",4,"0,97",5,"1,21"
1206102000,Bestensee,0004,1064,56,549,"51,60",2,547,204,"37,29",155,"28,34",113,"20,66",0,"0,00",5,"0,91",9,"1,65",46,"8,41",9,"1,65",6,"1,10"
1206102406,Biebersdorf,0085,300,1,177,"59,00",5,172,76,"44,19",56,"32,56",24,"13,95",0,"0,00",1,"0,58",2,"1,16",6,"3,49",7,"4,07",0,"0,00"
1206102801,Bindow,0031,565,42,318,"56,28",9,309,116,"37,54",88,"28,48",70,"22,65",3,"0,97",0,"0,00",6,"1,94",17,"5,50",5,"1,62",4,"1,29"
1206103601,Blossin,0032,190,3,110,"57,89",2,108,56,"51,85",24,"22,22",20,"18,52",0,"0,00",0,"0,00",4,"3,70",4,"3,70",0,"0,00",0,"0,00"
1206104408,Briesen,0100,272,15,146,"53,68",0,146,42,"28,77",53,"36,30",39,"26,71",0,"0,00",0,"0,00",1,"0,68",7,"4,79",2,"1,37",2,"1,37"
1206104810,Briesensee,0119,219,12,171,"78,08",17,154,53,"34,42",46,"29,87",38,"24,68",0,"0,00",1,"0,65",2,"1,30",11,"7,14",2,"1,30",1,"0,65"
1206105207,Brusendorf,0043,332,2,165,"49,70",8,157,63,"40,13",53,"33,76",26,"16,56",0,"0,00",0,"0,00",5,"3,18",8,"5,10",2,"1,27",0,"0,00"
1206105610,Butzen,0120,192,6,111,"57,81",1,110,41,"37,27",41,"37,27",17,"15,45",0,"0,00",0,"0,00",0,"0,00",10,"9,09",1,"0,91",0,"0,00"
1206106010,Byhleguhre,0121,595,13,338,"56,81",2,336,87,"25,89",148,"44,05",59,"17,56",3,"0,89",3,"0,89",2,"0,60",26,"7,74",8,"2,38",0,"0,00"
1206106410,Byhlen,0122,132,1,99,"75,00",4,95,23,"24,21",41,"43,16",13,"13,68",1,"1,05",2,"2,11",3,"3,16",9,"9,47",1,"1,05",2,"2,11"
1206106805,Cahnsdorf,0057,353,9,227,"64,31",3,224,113,"50,45",58,"25,89",27,"12,05",2,"0,89",0,"0,00",4,"1,79",15,"6,70",4,"1,79",1,"0,45"
1206107210,Caminchen,0123,178,4,127,"71,35",5,122,57,"46,72",34,"27,87",21,"17,21",0,"0,00",0,"0,00",0,"0,00",7,"5,74",3,"2,46",0,"0,00"
1206107601,Dannenreich,0033,250,7,146,"58,40",2,144,50,"34,72",42,"29,17",37,"25,69",0,"0,00",1,"0,69",0,"0,00",10,"6,94",3,"2,08",1,"0,69"
1206108009,Diepensee,0001,244,5,114,"46,72",3,111,59,"53,15",23,"20,72",17,"15,32",0,"0,00",0,"0,00",6,"5,41",6,"5,41",0,"0,00",0,"0,00"
1206108404,Doberburg,0040,111,2,69,"62,16",5,64,18,"28,13",25,"39,06",14,"21,88",0,"0,00",0,"0,00",2,"3,13",5,"7,81",0,"0,00",0,"0,00"
1206108801,Dolgenbrodt,0034,269,21,169,"62,83",3,166,67,"40,36",34,"20,48",50,"30,12",1,"0,60",1,"0,60",0,"0,00",8,"4,82",3,"1,81",2,"1,20"
1206109206,Dollgen,0086,121,1,76,"62,81",0,76,28,"36,84",30,"39,47",11,"14,47",1,"1,32",0,"0,00",2,"2,63",4,"5,26",0,"0,00",0,"0,00"
1206109605,Drahnsdorf,0058,250,1,139,"55,60",4,135,70,"51,85",29,"21,48",21,"15,56",0,"0,00",1,"0,74",1,"0,74",11,"8,15",1,"0,74",1,"0,74"
1206109605,Drahnsdorf,0059,125,0,88,"70,40",0,88,60,"68,18",13,"14,77",11,"12,50",0,"0,00",0,"0,00",0,"0,00",2,"2,27",2,"2,27",0,"0,00"
1206110005,Duben,0060,461,7,309,"67,03",3,306,153,"50,00",91,"29,74",36,"11,76",0,"0,00",1,"0,33",4,"1,31",16,"5,23",5,"1,63",0,"0,00"
1206110406,Dürrenhofe,0087,227,3,140,"61,67",3,137,53,"38,69",43,"31,39",22,"16,06",2,"1,46",1,"0,73",2,"1,46",11,"8,03",0,"0,00",3,"2,19"
1206110805,Egsdorf,0061,120,1,95,"79,17",10,85,40,"47,06",23,"27,06",11,"12,94",0,"0,00",0,"0,00",3,"3,53",8,"9,41",0,"0,00",0,"0,00"
1206111200,Eichwalde,0001,981,69,538,"54,84",7,531,196,"36,91",115,"21,66",150,"28,25",7,"1,32",0,"0,00",39,"7,34",13,"2,45",11,"2,07",0,"0,00"
1206111200,Eichwalde,0002,1170,75,678,"57,95",10,668,211,"31,59",144,"21,56",225,"33,68",4,"0,60",6,"0,90",37,"5,54",34,"5,09",5,"0,75",2,"0,30"
1206111200,Eichwalde,0003,1186,138,691,"58,26",9,682,223,"32,70",153,"22,43",220,"32,26",3,"0,44",7,"1,03",38,"5,57",28,"4,11",6,"0,88",4,"0,59"
1206111200,Eichwalde,0004,1309,114,761,"58,14",3,758,273,"36,02",159,"20,98",240,"31,66",6,"0,79",6,"0,79",24,"3,17",23,"3,03",14,"1,85",13,"1,72"
1206111603,Falkenberg,0029,171,5,96,"56,14",4,92,30,"32,61",27,"29,35",21,"22,83",0,"0,00",0,"0,00",1,"1,09",11,"11,96",2,"2,17",0,"0,00"
1206112002,Falkenhain,0015,174,4,103,"59,20",0,103,48,"46,60",32,"31,07",13,"12,62",0,"0,00",1,"0,97",3,"2,91",4,"3,88",2,"1,94",0,"0,00"
1206112405,Freesdorf,0062,52,0,35,"67,31",0,35,17,"48,57",7,"20,00",9,"25,71",0,"0,00",0,"0,00",1,"2,86",0,"0,00",1,"2,86",0,"0,00"
1206112808,Freidorf,0101,148,1,113,"76,35",7,106,40,"37,74",36,"33,96",12,"11,32",2,"1,89",0,"0,00",1,"0,94",9,"8,49",3,"2,83",3,"2,83"
1206113212,Freiwalde,0130,293,7,162,"55,29",3,159,51,"32,08",63,"39,62",14,"8,81",1,"0,63",1,"0,63",1,"0,63",23,"14,47",4,"2,52",1,"0,63"
1206113601,Friedersdorf,0035,1374,37,719,"52,33",16,703,278,"39,54",166,"23,61",183,"26,03",8,"1,14",0,"0,00",13,"1,85",33,"4,69",15,"2,13",7,"1,00"
1206114005,Fürstlich Drehna,0063,319,9,196,"61,44",9,187,95,"50,80",46,"24,60",25,"13,37",0,"0,00",0,"0,00",0,"0,00",8,"4,28",12,"6,42",1,"0,53"
1206114407,Gallun,0044,421,10,253,"60,10",5,248,67,"27,02",113,"45,56",40,"16,13",1,"0,40",0,"0,00",3,"1,21",15,"6,05",7,"2,82",2,"0,81"
1206115602,Glienig,0016,271,3,165,"60,89",3,162,79,"48,77",44,"27,16",29,"17,90",1,"0,62",0,"0,00",0,"0,00",7,"4,32",0,"0,00",2,"1,23"
1206116006,Glietz,0088,64,1,50,"78,13",0,50,15,"30,00",22,"44,00",9,"18,00",0,"0,00",0,"0,00",0,"0,00",1,"2,00",3,"6,00",0,"0,00"
1206116402,Golßen,0017,966,69,538,"55,69",8,530,249,"46,98",146,"27,55",80,"15,09",3,"0,57",4,"0,75",9,"1,70",28,"5,28",7,"1,32",4,"0,75"
1206116402,Golßen,0018,641,45,319,"49,77",5,314,134,"42,68",109,"34,71",34,"10,83",1,"0,32",0,"0,00",5,"1,59",25,"7,96",3,"0,96",3,"0,96"
1206116402,Golßen,0019,213,6,146,"68,54",3,143,76,"53,15",31,"21,68",28,"19,58",0,"0,00",1,"0,70",1,"0,70",5,"3,50",1,"0,70",0,"0,00"
1206116402,Golßen,0020,77,3,48,"62,34",3,45,23,"51,11",15,"33,33",7,"15,56",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00",0,"0,00"
1206116805,Görlsdorf,0064,580,9,283,"48,79",6,277,81,"29,24",79,"28,52",55,"19,86",1,"0,36",0,"0,00",1,"0,36",49,"17,69",9,"3,25",2,"0,72"
1206117603,Goßmar,0030,350,4,191,"54,57",2,189,100,"52,91",32,"16,93",33,"17,46",0,"0,00",1,"0,53",4,"2,12",13,"6,88",5,"2,65",1,"0,53"
1206117603,Goßmar,0031,102,0,69,"67,65",0,69,25,"36,23",18,"26,09",16,"23,19",0,"0,00",0,"0,00",1,"1,45",4,"5,80",4,"5,80",1,"1,45"
1206118004,Goyatz,0041,410,21,260,"63,41",3,257,91,"35,41",95,"36,96",54,"21,01",0,"0,00",0,"0,00",0,"0,00",11,"4,28",6,"2,33",0,"0,00"
1206118004,Goyatz,0042,91,1,79,"86,81",1,78,22,"28,21",44,"56,41",0,"0,00",0,"0,00",1,"1,28",2,"2,56",5,"6,41",3,"3,85",1,"1,28"
1206118004,Goyatz,0043,73,0,55,"75,34",1,54,32,"59,26",17,"31,48",4,"7,41",0,"0,00",0,"0,00",0,"0,00",0,"0,00",1,"1,85",0,"0,00"
